user_id,video_id,date,tab,is_click,play_time_ms,duration_ms,profile_stay_time,comment_stay_time,is_like,is_follow,is_comment,is_forward,is_hate,long_view,video_features_statistic_play_count
190,65,20220421,12,1,22487,17683,3201,147,0,0,0,0,0,0,40849
41,131,20220411,6,1,20785,19250,97,276,0,0,0,0,0,0,25958
40,13,20220411,7,0,5251,6164,2112,1979,0,0,0,0,0,0,6242
100,5,20220417,2,1,16539,15859,621,1748,0,0,0,0,0,0,31703
142,0,20220418,6,0,6161,8351,3398,957,0,0,0,0,0,0,82966
105,139,20220414,1,0,4182,4884,2877,1450,0,0,0,0,0,0,83275
39,126,20220410,3,1,11194,8869,339,1921,0,0,0,0,0,0,83482
127,12,20220419,14,0,4789,5514,1672,908,0,0,0,0,0,0,6402
99,45,20220416,8,0,5313,8778,744,1816,0,0,1,0,0,1,95233
83,59,20220418,7,1,17192,18093,1706,1961,0,0,0,0,0,0,11136
28,57,20220420,10,1,9605,8937,4241,30,0,0,0,0,0,0,18724
167,20,20220418,10,1,8255,13198,697,727,0,0,0,0,0,0,12403
106,1,20220411,7,0,6285,16553,1435,1207,0,0,0,0,0,1,67015
180,48,20220412,12,1,9670,19716,2437,1398,0,0,0,0,0,1,28240
40,130,20220410,9,0,658,1556,668,979,0,0,0,0,0,1,30893
134,124,20220410,2,1,8882,8002,923,1168,0,0,0,0,0,1,49724
7,146,20220412,11,0,4566,6161,4401,214,0,0,0,0,0,0,14661
178,51,20220413,7,0,5080,5800,2710,150,0,0,0,0,0,0,44368
128,43,20220417,7,1,9675,12133,4119,329,0,0,0,0,0,0,65056
122,9,20220408,6,0,3616,3817,3124,434,0,0,0,0,0,0,22603
118,125,20220411,3,1,13482,12493,3284,544,0,0,0,0,0,0,23597
116,71,20220411,4,1,6237,5650,4325,162,0,0,0,0,0,0,91980
14,117,20220413,10,1,2065,1908,1773,1171,0,0,0,0,0,0,37415
115,70,20220416,1,0,12407,12017,4316,1798,0,0,0,0,0,0,23190
44,43,20220411,0,0,5348,8173,43,1967,0,0,0,0,0,0,68515
181,113,20220410,10,1,15129,16267,3655,1256,0,0,0,0,0,0,49067
178,41,20220415,11,1,12075,10946,2327,884,0,0,0,0,0,0,39198
147,22,20220408,0,1,1230,1788,3309,1645,0,0,0,0,0,0,4603
158,55,20220421,5,1,8543,12726,4497,1971,0,0,0,0,0,0,68632
183,16,20220415,5,1,21631,19192,2087,272,0,0,0,0,0,0,34731
112,21,20220417,3,1,11431,11231,211,1131,0,0,0,0,0,0,94036
75,125,20220418,13,1,7649,6320,1490,762,0,0,0,0,0,0,81918
189,131,20220409,4,0,5441,5718,4387,1766,0,0,0,0,0,1,36315
106,36,20220410,6,0,4553,11889,306,698,0,0,0,0,0,0,34100
35,95,20220408,5,0,2902,4861,3218,1029,0,0,0,0,0,0,39134
128,99,20220420,14,0,4211,6397,2039,1776,0,0,0,0,0,0,69558
18,60,20220409,0,0,8898,14662,220,169,0,0,0,0,0,0,19377
73,25,20220412,14,1,8329,9760,2409,236,0,0,0,0,0,1,95298
32,102,20220409,1,0,16715,18261,2347,254,0,0,0,0,0,0,41121
6,66,20220415,9,1,17122,16612,4249,1284,0,0,0,0,0,1,50664
31,132,20220410,2,1,8274,16121,1869,391,0,0,0,0,0,0,52763
111,8,20220416,5,0,5494,17140,3847,1500,0,0,0,0,0,1,71018
82,100,20220415,3,0,6823,13361,4449,1,0,0,0,0,0,1,25601
169,7,20220415,0,0,10747,9220,161,480,0,0,0,1,0,0,30075
192,49,20220418,0,0,8827,7022,2127,174,0,0,0,0,0,0,91851
169,125,20220416,13,0,910,1291,1761,1985,0,0,0,0,0,1,64238
174,118,20220419,14,0,1963,3316,4244,1996,0,0,0,0,0,0,40011
99,107,20220409,1,0,4514,6360,3713,1643,0,0,0,0,0,1,41676
161,95,20220412,12,0,2915,7056,3498,1331,0,0,0,0,0,0,80550
73,88,20220415,11,0,6400,15899,4769,1060,0,0,0,0,0,0,47380
188,30,20220416,8,1,23716,19752,3185,1631,0,0,0,0,0,0,12608
35,15,20220418,13,0,3385,4334,1677,899,0,0,1,0,0,0,66328
192,103,20220410,5,1,20002,17538,3278,1009,0,0,0,0,0,0,63631
155,95,20220409,14,1,2018,1850,4325,1367,0,0,0,0,0,0,85505
96,5,20220416,2,0,607,1095,4030,1676,0,0,0,0,0,0,62003
161,74,20220421,4,0,935,2516,3115,653,0,0,0,0,0,0,97134
168,17,20220409,4,1,8331,11288,2637,1979,0,0,0,1,0,1,40359
84,143,20220408,1,0,7922,9039,3941,645,0,0,0,0,0,0,53801
199,8,20220418,0,0,18578,16805,352,579,0,0,0,0,0,0,62904
31,90,20220418,3,0,2062,2708,4292,1981,0,0,0,0,0,0,52954
165,69,20220413,6,1,12882,13599,4502,309,0,0,0,0,0,0,50562
67,140,20220413,13,0,4482,5042,534,1961,0,0,0,0,0,0,38070
31,85,20220421,1,0,8635,6651,2071,1762,0,0,0,0,0,0,16708
153,106,20220412,12,0,4478,9925,1973,1701,0,0,0,0,0,0,82818
181,32,20220408,5,0,1001,2015,1899,1529,0,0,0,0,0,1,48816
156,4,20220419,9,0,2630,3514,129,534,0,0,0,0,0,0,98787
178,46,20220417,11,1,16062,19506,3025,1219,0,0,0,0,0,1,27356
110,40,20220419,10,1,10468,15442,2681,1117,0,0,0,0,0,1,97013
136,124,20220408,8,1,6811,6684,1063,145,0,0,0,0,0,0,69318
11,73,20220416,1,0,5429,9114,4549,1537,0,0,0,0,0,0,1192
55,94,20220420,13,1,14472,13578,1402,58,0,0,0,0,0,0,53266
164,3,20220413,9,1,14222,12796,755,432,0,0,0,0,0,0,76515
166,40,20220417,1,0,3228,3926,4192,432,0,0,0,0,0,0,98732
84,18,20220419,10,0,5752,9883,2134,520,0,0,0,0,0,0,5377
165,83,20220418,7,1,10451,9229,1402,1354,0,0,0,0,0,0,76865
33,65,20220410,0,0,7885,9252,4808,216,0,0,0,0,0,1,77901
122,124,20220420,1,0,4258,11690,3815,1292,0,0,0,0,0,1,58554
174,126,20220413,3,0,5253,13346,3477,1519,0,0,0,0,0,0,10047
103,34,20220415,10,1,3683,3590,1650,676,0,0,0,0,0,0,84194
113,65,20220413,12,1,7115,19555,1293,265,0,0,0,0,0,0,14051
47,86,20220418,4,0,1714,3377,1663,1197,0,0,0,0,0,1,76620
133,76,20220410,6,0,990,2629,964,1747,0,0,0,0,0,0,9820
15,88,20220413,4,1,14030,12118,3685,1688,0,0,0,0,0,0,3579
11,87,20220413,6,0,662,2070,2436,855,0,0,0,0,0,0,26081
31,110,20220421,6,0,6718,16391,1927,1363,0,0,0,0,0,0,4429
104,14,20220413,8,0,6529,6893,3212,1512,0,0,0,0,0,0,8
37,67,20220417,12,1,6917,5957,371,255,0,0,0,0,0,0,45262
119,68,20220410,6,1,5385,5128,3591,129,0,0,0,0,0,0,72394
32,94,20220417,11,0,1148,3249,1195,1879,0,0,0,0,0,0,32483
11,20,20220410,14,1,15293,14063,522,156,0,0,0,0,0,1,96026
34,76,20220421,11,1,12970,17354,4879,1289,0,0,0,1,0,1,60661
113,10,20220421,2,1,13549,13835,4761,290,0,0,0,0,0,0,17406
178,98,20220414,14,1,8180,11518,3128,256,0,0,0,0,0,1,86332
123,7,20220408,7,0,6452,12798,2659,1586,0,0,0,0,0,0,26950
42,6,20220411,0,0,8084,15285,4432,124,0,0,0,0,0,0,93737
195,102,20220409,13,0,3896,7294,92,1528,0,0,0,0,0,0,55412
170,36,20220420,6,0,5864,10978,907,1073,0,0,0,0,0,0,43208
39,48,20220421,14,0,1613,2873,2887,515,0,0,0,0,0,0,18473
116,133,20220411,1,0,10092,10988,4332,1933,0,0,0,0,0,1,74716
4,1,20220421,11,1,14333,11736,2313,1857,0,0,0,0,0,0,51539
59,2,20220418,4,0,5822,8897,294,392,1,0,1,0,0,0,42784
26,72,20220412,3,0,2481,3629,3865,680,0,0,1,0,0,0,89845
62,139,20220416,10,0,4948,6826,404,365,1,0,0,0,0,0,53307
146,133,20220409,3,1,8277,6431,4450,1784,0,0,0,0,0,0,38943
14,97,20220421,7,1,16399,14306,4507,1518,0,0,0,0,0,0,12701
41,25,20220416,0,0,1322,3694,4286,1957,0,0,0,0,0,0,41987
152,34,20220419,11,1,21229,18220,2445,1099,0,0,0,0,0,1,36745
88,30,20220414,6,1,16857,14021,2376,1469,0,0,0,0,0,0,79950
42,88,20220418,7,0,6630,8712,1133,1616,0,0,0,0,0,0,71274
186,117,20220421,8,1,7006,6255,4881,792,0,0,0,0,0,0,34013
45,110,20220418,8,1,11825,18201,4890,725,0,0,0,0,0,0,20448
187,61,20220409,4,0,3196,9798,2812,1377,0,0,0,0,0,0,20638
113,120,20220411,14,0,2893,4910,2138,180,0,0,0,0,0,1,52473
56,41,20220418,10,0,6727,10308,381,302,0,0,0,0,0,0,63047
63,9,20220411,8,0,5663,8579,1999,1662,0,0,0,0,0,0,41708
112,144,20220408,1,0,6613,6423,4775,1558,0,0,0,0,0,0,51766
109,121,20220408,8,1,15234,16420,3937,1251,0,0,0,0,0,0,44111
106,129,20220410,4,0,4238,4317,2306,899,0,0,0,0,0,0,53159
164,83,20220411,4,1,20617,18169,4369,163,0,0,0,0,0,0,54266
176,119,20220412,2,1,9848,10265,769,1868,0,0,0,0,0,0,22091
114,72,20220420,13,0,3590,4691,31,1153,0,0,0,0,0,1,62516
105,71,20220410,8,1,7851,13258,1352,1694,0,0,0,0,0,1,22989
41,45,20220415,13,1,16869,15460,598,574,1,0,0,0,0,1,65838
114,27,20220419,1,0,10006,15026,3155,120,0,0,0,0,0,0,49348
158,149,20220421,10,0,3309,3807,4986,1833,0,0,0,0,0,0,69579
26,134,20220410,0,0,773,1320,1355,880,0,0,0,0,0,1,73506
72,146,20220419,13,1,3998,3124,2640,883,0,0,0,0,0,0,26552
186,98,20220414,9,0,5658,13007,3118,1802,0,0,0,0,0,0,47543
169,140,20220408,9,0,5615,17531,3012,1262,0,0,0,0,0,0,30810
168,129,20220409,3,0,3896,3958,85,238,0,0,0,0,0,0,86262
86,126,20220408,0,0,5306,16654,1375,437,0,0,0,0,0,0,33186
102,146,20220418,0,1,12175,18975,2049,1983,0,0,0,0,0,1,39303
48,35,20220414,6,0,5748,13987,3798,1716,0,0,0,0,0,0,84929
176,111,20220417,12,0,5102,14463,4231,970,0,0,0,0,0,0,6053
66,1,20220409,10,0,2737,2750,4387,1184,0,0,0,0,0,0,45848
20,88,20220408,6,0,5507,9926,2107,326,0,0,0,0,0,0,66587
98,73,20220421,3,1,9010,16214,4875,1171,0,0,0,0,0,1,15537
123,43,20220410,3,1,4151,3560,293,949,0,0,0,0,0,1,8004
155,97,20220408,2,0,6765,7996,3411,1624,0,0,0,0,0,0,18905
133,14,20220416,10,1,13919,18830,4445,56,0,0,0,0,0,0,11947
186,120,20220411,13,0,5656,16084,4562,1499,0,0,0,0,0,0,85476
128,112,20220413,3,1,7528,9652,1479,661,0,0,1,0,0,0,67495
17,113,20220408,12,0,6349,6841,3851,1192,0,0,0,0,0,0,81497
184,7,20220412,1,0,10707,18938,848,1336,0,0,0,0,0,1,75180
103,66,20220416,11,1,17382,16041,186,142,0,0,0,0,0,0,26068
41,70,20220416,2,1,8380,12740,4948,1935,0,0,0,1,0,1,18951
127,12,20220408,1,0,6578,18584,732,471,1,0,0,0,0,1,74759
124,147,20220420,2,1,12732,13831,4697,141,0,0,0,0,0,1,92092
3,130,20220418,2,1,17224,14944,4935,138,0,0,0,0,0,0,13680
68,107,20220414,0,0,6573,5792,345,144,0,0,0,0,0,0,62585
71,12,20220410,3,0,5885,7481,1141,1376,0,0,0,0,0,0,51066
115,6,20220411,1,0,22229,17258,4689,242,1,0,0,0,0,0,41694
53,87,20220412,6,1,15611,14476,1426,1998,0,0,0,0,0,1,55032
113,18,20220415,10,0,4632,11001,4584,35,0,0,0,0,0,0,83548
41,47,20220409,2,0,1307,1552,69,316,0,0,0,0,0,0,77009
135,135,20220416,14,1,13490,10666,3243,688,0,0,0,0,0,0,74535
105,111,20220414,4,0,2811,4630,3610,195,0,0,0,0,0,0,24538
197,106,20220410,10,1,13996,15071,1395,1016,0,0,0,0,0,1,55739
85,2,20220421,6,1,12045,11176,244,1348,0,0,0,0,0,0,4215
167,5,20220418,14,0,6146,7278,210,12,0,0,0,0,0,0,38506
62,27,20220416,11,1,22386,18824,3470,838,0,0,0,0,0,0,35497
86,92,20220415,7,1,1215,1124,4614,1453,0,0,0,0,0,0,58663
191,98,20220419,11,1,7943,9339,4487,136,0,0,0,0,0,1,17882
172,14,20220417,4,0,6033,10646,4428,1684,0,0,0,0,0,1,16357
104,41,20220408,5,1,13335,12432,3991,602,0,0,0,0,0,1,24337
158,12,20220414,4,0,6462,15450,4473,203,0,0,0,0,0,1,46685
141,26,20220417,9,1,9651,11137,2431,1348,0,0,0,0,0,1,67994
182,70,20220414,6,1,7281,6084,3151,1009,0,0,0,0,0,0,62894
173,137,20220418,10,0,2000,4269,4818,1497,0,0,0,0,0,1,50693
125,41,20220410,14,1,10666,9172,1653,989,0,0,0,0,0,0,58260
6,64,20220412,7,1,15090,15160,1364,1327,0,0,0,0,0,1,77558
14,135,20220420,11,0,3188,3452,844,516,0,0,0,0,0,0,57158
118,132,20220412,10,1,14246,15213,4620,1410,0,0,0,0,0,0,67179
57,2,20220410,0,0,21720,17121,1804,906,0,0,0,0,0,0,87500
88,26,20220412,2,1,7438,5800,1007,1906,0,0,0,0,0,0,81741
38,99,20220411,8,0,603,1625,1624,481,0,0,0,0,0,0,19118
122,112,20220416,2,1,6736,6128,2677,535,0,0,0,0,0,0,34543
174,19,20220413,5,1,18302,15355,1804,537,0,0,0,0,0,0,83533
105,90,20220411,9,1,10377,13020,2788,179,0,0,0,0,0,0,45722
127,74,20220421,14,0,5057,11590,3362,876,1,0,0,0,0,0,1313
118,33,20220409,13,0,1262,2579,635,1848,0,0,0,0,0,0,25672
117,144,20220415,4,1,9454,11167,1216,521,1,0,0,0,0,0,64840
111,76,20220421,3,0,1129,3178,2850,857,0,0,0,0,0,0,77500
9,76,20220410,10,1,9016,7228,3437,99,0,0,0,0,0,0,84557
130,6,20220417,2,1,9198,13298,1938,1736,0,0,0,0,0,0,51724
124,115,20220419,13,0,760,1586,4808,1055,0,0,0,0,0,0,25360
164,138,20220417,8,0,4637,9920,3490,1591,0,0,0,0,0,0,46278
42,96,20220412,1,0,1604,4613,2087,1217,0,0,0,0,0,0,91638
190,70,20220418,9,0,3167,3192,3498,1597,0,0,0,0,0,0,83568
25,101,20220408,11,1,6148,5010,2675,50,0,0,0,0,0,1,96658
169,41,20220415,13,1,21428,19829,776,1368,0,0,0,0,0,1,54118
150,67,20220418,12,1,2142,1922,2412,1000,0,0,0,0,0,0,39513
131,111,20220414,4,1,10856,18129,767,127,0,0,0,0,0,0,4570
127,140,20220421,7,0,1584,1585,599,1222,0,0,0,0,0,0,59106
186,54,20220413,14,1,14205,17592,934,927,0,0,0,0,0,1,21258
130,113,20220420,0,0,2520,5613,703,599,0,0,0,0,0,0,75396
57,82,20220410,4,1,4557,3725,2954,166,0,0,0,0,0,0,86250
191,24,20220408,7,1,11804,17956,2977,849,0,0,0,0,0,0,99109
74,126,20220412,11,0,2157,5561,2101,814,0,0,0,0,0,0,82917
60,104,20220414,4,1,12099,18993,4141,997,0,0,0,0,0,0,62945
99,45,20220416,3,1,11294,11867,3964,1705,0,0,0,0,0,0,68424
4,144,20220410,8,1,8429,17768,3844,497,0,0,0,0,0,0,16264
104,31,20220409,6,1,11626,11223,4762,515,0,0,0,0,0,0,90948
169,30,20220412,14,0,630,2038,284,120,0,0,0,0,0,1,3593
81,87,20220415,1,0,6347,7032,209,1233,1,0,0,0,0,0,3060
49,149,20220410,0,0,13270,13086,2242,1816,0,0,0,0,0,0,16517
149,68,20220417,10,0,1292,2676,2306,107,0,0,0,0,0,0,75722
90,109,20220418,14,1,1927,1738,198,1508,0,0,0,0,0,0,23770
8,52,20220412,3,1,20021,16719,85,415,0,1,0,0,0,0,61542
36,8,20220411,0,0,1719,1921,3578,693,0,0,0,0,0,0,70991
18,52,20220414,0,0,2759,5373,3844,260,0,0,0,0,0,0,63754
38,76,20220421,9,1,3879,3627,3516,1354,0,0,0,0,0,0,93266
90,29,20220413,5,0,2125,5196,4162,545,0,0,0,0,0,0,62506
122,115,20220415,1,1,4960,5394,175,1651,0,0,0,0,0,0,31664
1,0,20220409,3,0,4497,7180,4996,904,0,0,0,0,0,1,60581
161,89,20220416,14,1,10991,11482,1947,268,0,0,0,0,0,1,71511
44,90,20220410,5,1,14567,13547,4114,444,0,0,0,0,0,0,6879
135,6,20220419,4,1,13998,14270,2671,958,0,0,0,0,0,1,52149
0,63,20220412,0,0,12118,11292,3380,1334,0,0,0,0,0,1,76241
129,120,20220417,8,1,11861,11550,3625,1515,0,0,0,0,0,0,63195
141,37,20220414,13,1,7509,6407,4397,832,0,0,0,0,0,0,17659
179,22,20220420,8,1,9976,14593,3757,119,0,0,0,0,0,1,21240
55,79,20220418,4,1,15776,14962,3123,1733,0,0,0,0,0,1,31882
36,120,20220409,1,0,4537,4726,3057,939,0,0,0,0,0,0,72611
149,11,20220411,2,0,5825,7605,278,1687,0,0,0,0,0,0,83210
68,38,20220414,8,1,7958,9984,1168,1088,0,0,0,0,0,0,12261
167,7,20220417,12,1,7217,15095,4785,1619,0,0,0,0,0,0,89895
159,82,20220415,8,0,4536,5127,2344,1811,0,0,0,0,0,0,77172
53,100,20220417,2,0,4985,5964,1231,589,0,0,0,0,0,1,23384
83,68,20220409,10,0,1244,2202,4482,907,0,0,0,0,0,0,73432
64,2,20220417,3,1,16237,14014,3688,1764,0,0,0,0,0,0,56452
46,74,20220418,10,1,12695,12143,1938,353,0,0,0,0,0,0,98871
70,71,20220414,3,1,12226,13440,3489,199,0,0,0,0,0,0,31922
12,43,20220414,8,0,2308,2453,3520,140,0,0,0,0,0,0,78289
131,25,20220415,8,1,8154,7127,1628,478,0,0,0,0,0,1,37261
102,109,20220416,2,0,3569,6125,1373,623,0,0,0,0,0,0,86499
12,81,20220419,5,1,10458,19772,4015,1071,0,0,0,0,0,0,61035
145,45,20220420,8,0,3632,3853,1419,655,0,0,0,0,0,1,29646
134,99,20220410,3,0,3145,8421,1903,934,0,0,0,0,0,1,27872
131,120,20220417,14,1,13278,12815,4828,260,0,0,0,0,0,0,3117
67,147,20220418,9,1,15060,11682,4990,49,0,0,0,0,0,0,43686
42,55,20220418,12,1,21064,18651,2186,1500,0,0,0,0,0,0,77702
77,39,20220413,1,0,10393,15656,1806,459,0,0,0,0,0,0,42936
53,82,20220412,3,1,13933,12691,728,941,0,0,0,0,0,1,48696
184,3,20220409,12,1,21837,17018,4181,121,0,0,0,0,0,0,6732
150,149,20220414,0,0,5316,6161,910,903,1,0,0,0,0,0,49990
65,5,20220410,11,0,3889,6062,619,1047,0,0,0,0,0,0,25558
136,76,20220420,9,1,13156,11097,1445,515,1,1,0,0,0,0,43330
134,119,20220418,0,0,10958,10287,4016,1643,0,0,0,0,0,1,69773
179,44,20220413,9,1,7993,13963,4040,1808,0,0,0,0,0,1,42703
181,114,20220412,5,1,14488,17467,4933,1111,0,0,0,0,0,0,79963
8,87,20220414,10,0,5439,6729,3624,836,0,0,0,0,0,0,76619
175,100,20220414,12,1,13789,13730,3343,1282,0,0,0,0,0,0,64997
185,30,20220409,9,0,1313,2393,3647,1620,0,0,0,0,0,0,1251
189,121,20220414,4,1,10576,10359,466,1843,0,0,0,0,0,0,95304
157,96,20220417,12,1,13908,18290,2722,1110,0,0,0,0,0,0,27682
196,34,20220413,4,1,17875,18292,3950,1926,0,0,0,0,0,0,39861
161,62,20220411,6,0,1196,1562,4701,564,0,0,0,0,0,0,91646
51,10,20220414,13,1,9750,13140,1498,65,1,0,0,0,0,0,30876
186,67,20220410,1,0,17983,19148,3766,748,0,0,0,0,0,0,75678
25,132,20220411,6,1,12016,13117,4734,1352,0,0,0,0,0,1,22512
91,117,20220420,0,0,8664,10015,3292,383,0,0,0,0,0,0,48317
145,67,20220419,5,0,4437,6136,4291,995,0,0,0,0,0,0,56043
120,66,20220410,9,0,3453,3570,3215,998,0,0,0,0,0,0,92891
197,13,20220410,9,1,23250,19503,3563,1172,0,0,0,0,0,0,25389
182,85,20220416,11,0,6546,19300,3257,690,0,0,0,0,0,0,81359
164,69,20220418,3,1,16725,17513,3433,641,0,0,0,0,0,0,36441
23,24,20220411,9,1,13821,16453,2801,44,0,0,0,0,0,1,69418
181,24,20220420,11,1,13381,15550,4632,1668,0,0,0,0,0,0,51965
58,94,20220414,14,1,7509,11227,3338,1717,0,0,0,0,0,0,82089
93,118,20220408,4,1,10352,7986,2713,424,0,0,0,0,0,1,91280
72,35,20220420,5,1,1960,1867,1018,705,0,0,0,0,0,0,78252
190,52,20220421,12,0,2905,4155,625,1398,0,0,0,0,0,0,74774
152,76,20220418,11,1,18067,18280,1858,1532,0,0,0,0,0,0,20390
146,118,20220419,2,0,5151,11450,3877,857,0,0,0,0,0,0,83431
192,110,20220418,8,1,14439,17074,604,359,0,0,0,0,0,0,59223
189,80,20220412,5,0,2801,6731,928,1569,0,0,0,0,0,0,23719
35,91,20220409,0,0,8119,12249,4792,374,0,0,0,0,0,0,96668
41,99,20220417,1,0,3600,6121,3035,793,0,0,0,0,0,0,28414
141,131,20220409,0,0,20631,19512,2010,1348,0,0,0,0,0,0,99315
124,99,20220416,13,1,13042,11683,4795,1534,0,0,0,1,0,0,22388
192,130,20220418,5,1,9259,7685,1706,510,0,0,0,0,0,0,17962
8,73,20220412,4,0,4878,7830,277,1308,0,0,0,0,0,1,92511
56,36,20220414,14,0,1162,2861,1208,1993,0,0,0,0,0,0,91348
29,10,20220414,1,0,6870,7616,4359,348,0,0,0,0,0,0,94730
95,143,20220419,5,1,8871,8634,2914,1256,1,0,0,0,0,1,50371
177,103,20220412,4,0,2077,3508,1894,1661,1,0,0,0,0,0,58485
167,5,20220413,11,0,3657,6829,704,1346,0,0,0,0,0,0,90655
106,114,20220416,8,1,9871,8460,3119,737,0,0,0,0,0,0,15920
43,39,20220416,0,1,1863,1677,2121,564,0,0,0,0,0,0,83232
169,101,20220412,10,0,902,1938,3823,651,0,0,0,0,0,0,36600
44,144,20220411,0,0,430,1225,3659,244,0,0,0,0,0,0,1209
174,68,20220414,5,1,12046,12114,2949,1837,0,0,0,0,0,1,58454
64,41,20220413,3,0,5457,8243,4052,1657,0,0,0,0,0,0,6771
58,22,20220409,2,1,3795,3614,248,1661,0,0,0,0,0,0,46510
143,122,20220414,5,1,17770,18298,2700,1422,0,1,0,0,0,0,28926
119,141,20220415,9,1,19516,19968,4495,297,0,0,0,0,0,1,90508
100,44,20220410,0,0,10389,10385,2357,1845,0,1,0,0,0,0,57111
113,4,20220413,2,1,14944,11885,2034,1687,0,0,0,0,0,0,7426
21,73,20220413,10,1,11492,9621,4398,492,0,0,0,0,0,0,93212
89,59,20220408,5,1,8582,15622,4832,256,0,0,0,0,0,0,51105
76,140,20220412,11,1,7636,11025,241,21,0,0,0,0,0,0,51033
125,92,20220408,5,0,1385,1579,4195,1508,0,0,0,0,0,0,47384
151,46,20220411,0,0,19595,19255,1255,148,0,0,0,0,0,0,43189
71,63,20220411,5,1,11920,14006,2071,1329,0,0,0,0,0,1,40817
19,96,20220418,0,0,8549,10293,1740,217,0,0,0,0,0,1,1939
55,135,20220412,11,0,6612,16635,3650,350,0,0,0,0,0,0,9104
158,14,20220416,9,1,4046,3983,939,250,0,0,0,0,0,0,65052
101,85,20220417,12,1,10271,8266,377,1158,0,0,0,0,0,0,35884
196,129,20220414,9,1,8192,8751,1951,1731,0,0,0,0,0,0,36615
28,136,20220419,4,1,8798,14669,3137,1322,0,0,0,0,0,0,36502
113,22,20220416,12,0,3002,6489,2553,1407,0,0,0,0,0,0,47573
62,89,20220413,4,0,6249,10362,4593,1920,0,0,0,0,0,0,90859
76,41,20220414,9,0,5525,8749,1076,1963,0,0,0,0,0,0,45777
61,77,20220409,7,0,3014,9176,2620,987,1,0,0,0,0,0,90109
3,34,20220412,11,1,13689,11537,1015,246,0,0,0,0,0,0,68135
38,100,20220412,5,1,9931,9119,4809,525,0,0,0,0,0,0,23403
63,74,20220411,6,0,4457,13905,366,1877,0,0,0,0,0,0,60582
22,15,20220410,3,0,3463,4427,1188,689,1,0,0,0,0,0,95597
53,77,20220417,8,1,13010,12630,3772,1432,0,0,0,0,0,0,67724
100,124,20220421,7,1,12266,10380,1616,749,0,0,0,0,0,0,16432
99,38,20220408,6,1,10356,13482,3497,1777,0,0,0,0,0,0,46165
80,130,20220408,14,0,4429,5500,1394,1508,0,0,0,0,0,1,70415
96,106,20220409,5,1,10927,10664,331,713,0,0,0,0,0,0,23580
24,2,20220419,8,0,3341,10462,3231,863,0,0,0,0,0,0,10550
149,103,20220415,13,1,9090,8654,4574,953,0,0,0,0,0,0,71741
68,101,20220408,8,1,4218,3723,28,1090,0,0,0,0,0,0,31427
52,2,20220412,2,1,9067,13192,4595,585,0,0,0,0,0,0,44828
87,63,20220408,7,0,4003,11123,1832,1431,0,0,0,0,0,0,91946
137,142,20220412,10,1,7670,13136,2746,1554,0,0,0,0,0,0,25242
173,94,20220416,2,0,1910,5063,324,1179,1,0,0,0,0,0,56208
74,3,20220418,8,0,6225,9417,4066,665,0,0,0,0,0,0,80280
120,95,20220421,14,1,18162,16537,800,1077,0,0,0,0,0,0,28062
95,2,20220421,14,0,1066,1665,4725,1250,0,0,0,0,0,0,96742
163,137,20220419,11,1,9449,19506,3378,840,0,0,0,0,0,0,60946
10,98,20220415,11,1,7454,8982,926,13,0,0,0,0,0,0,72240
38,7,20220409,14,0,6159,13796,4376,1896,0,0,0,1,0,0,39355
173,73,20220408,4,0,6692,8143,539,1791,0,0,0,0,0,0,11405
26,104,20220415,3,1,15599,14868,4502,1257,0,0,0,0,0,0,60659
195,126,20220416,5,0,795,2039,3442,830,0,0,0,0,0,0,71333
33,12,20220414,4,1,1616,1436,3663,207,0,0,0,0,0,1,4663
15,57,20220418,9,1,11183,13170,433,1665,0,0,0,0,0,0,39222
97,114,20220420,10,0,1201,2774,3103,1444,0,0,0,0,0,0,60274
199,125,20220410,11,1,7103,7691,2360,11,0,0,0,0,0,1,92396
88,88,20220411,14,1,13424,16476,3800,1000,0,0,0,0,0,0,47005
139,36,20220411,2,1,9575,17358,82,151,0,0,0,0,0,1,98295
60,20,20220419,11,1,18893,16907,4566,1658,0,0,0,0,0,0,55388
77,75,20220410,7,0,5965,13816,1098,76,1,0,0,0,0,1,45100
191,65,20220415,7,0,5688,14835,3803,845,0,0,0,0,0,0,89791
112,116,20220418,8,1,7210,15368,871,1387,0,0,0,0,0,0,6037
112,68,20220416,4,0,5821,10489,44,715,0,0,0,0,0,0,59725
5,102,20220421,13,1,8791,10632,850,169,1,0,0,0,0,0,18347
42,61,20220419,9,0,3836,7582,1971,1703,0,0,0,0,0,0,86159
50,13,20220419,9,1,10018,13033,2954,1178,0,0,0,0,0,0,98074
27,76,20220420,10,0,5139,7152,4031,73,0,0,0,0,0,1,3825
40,71,20220413,2,1,9150,14386,4308,987,0,0,0,0,0,0,9768
1,111,20220415,7,1,9695,11949,1496,139,0,0,0,0,0,0,6587
0,78,20220418,6,1,12194,10779,1389,869,1,0,0,0,0,0,7401
42,65,20220417,7,1,9020,16311,1575,1747,1,0,0,0,0,0,44629
11,53,20220415,14,1,9585,13310,1049,636,0,0,0,0,0,0,79765
121,5,20220410,12,1,7516,11957,2642,1110,0,0,0,0,0,0,15077
2,127,20220413,0,0,2562,8383,4709,449,0,0,0,0,0,1,90278
2,67,20220413,5,1,13751,15439,185,1991,0,0,0,0,0,0,78766
